influencer_id,influencer_name,platform,category,followers,engagement_rate_percent,avg_likes,avg_comments,country,brand_collaborations
1765,Mr. Mark Bell MD,TikTok,Fashion,2771915,5.96,36581,2811,Canada,126
1766,Heather Clark,Facebook,Fashion,4601329,6.34,17313,4457,UK,24
1767,Christopher Davis,Facebook,Gaming,2509181,13.69,9104,4289,USA,192
1768,Elizabeth Allen,Twitter,Fashion,3393391,7.91,34836,8847,India,180
1769,Sarah Thompson,Instagram,Technology,2908060,12.87,8217,3744,Canada,172
1770,Samuel Evans,YouTube,Food,4294271,10.21,33513,4149,Australia,114
1771,Penny Stanton,Facebook,Fashion,361713,5.11,27034,9251,Australia,30
1772,Donald Rogers,Instagram,Food,2474070,3.1,25144,8850,India,113
1773,James Burton,LinkedIn,Fashion,90000,1.62,17445,3623,Canada,93
1774,Dr. Felicia Arnold,Twitter,Fitness,4839393,7.61,39157,7679,Canada,106
1775,Michael Young,Facebook,Technology,879895,10.56,8062,7540,India,83
1776,Richard Griffith,TikTok,Food,317742,1.41,1011,1336,Canada,90
1777,Mary Morgan,LinkedIn,Fashion,931145,10.95,456,7372,Canada,142
1778,Richard Smith,Facebook,Technology,2101686,3.51,23862,7500,Canada,27
1779,James Smith,TikTok,Food,4442550,9.75,3097,7121,Canada,125
1780,Monica Fletcher,LinkedIn,Gaming,1101811,10.63,10541,2917,Australia,195
1781,Jeffrey Olsen,Instagram,Technology,1951825,5.19,13554,194,Australia,39
1782,Paul Torres,TikTok,Fitness,929995,6.07,48945,5976,Australia,125
1783,Alexis Garcia DDS,TikTok,Beauty,4486692,4.11,30499,4613,India,135
1784,Kathleen Rodriguez,Twitter,Beauty,4834791,2.43,3045,5677,Australia,150
1785,Felicia Brown,Twitter,Food,2245834,12.31,41259,6427,Australia,189
1786,Ryan Sherman,LinkedIn,Fashion,4475521,14.85,6037,2909,USA,88
1787,Charles Brown,Instagram,Travel,3398425,12.17,14267,6818,India,191
1788,Karen Guzman,LinkedIn,Fashion,123116,13.04,9846,5880,Canada,169
1789,Kristen Vargas,TikTok,Beauty,323834,12.09,42628,2779,India,189
1790,Tammy Hansen,TikTok,Fashion,3341487,11.06,14942,6109,UK,159
1791,Caroline Wilson,LinkedIn,Fashion,2951628,13.39,20943,2039,Canada,113
1792,Brian Adams,TikTok,Gaming,3178477,11.55,27189,2505,Australia,104
1793,James Copeland,TikTok,Beauty,2913692,8.58,49003,3179,Canada,14
1794,Richard Taylor,YouTube,Beauty,1114618,11.93,24722,8432,Canada,49
1795,Craig Sherman,LinkedIn,Fitness,1211420,12.33,11751,5364,UK,93
1796,Paige Smith,Instagram,Food,386880,12.27,40368,4414,India,157
1797,Nicholas Keller,TikTok,Beauty,3685220,8.83,13489,9176,Canada,25
1798,Lori Brown,Twitter,Technology,4495757,13.81,7784,936,India,164
1799,Susan Nelson,Facebook,Travel,38462,7.12,19293,8462,UK,62
1800,Daniel Elliott,Instagram,Beauty,4728528,4.24,481,4552,Canada,16
1801,Robert Reynolds,Facebook,Beauty,1889654,10.82,42705,6804,India,182
1802,Michele Anderson,Twitter,Food,4477849,9.53,2600,6308,UK,145
1803,Victor Larson,LinkedIn,Beauty,2056008,7.58,448,4683,UK,120
1804,Paul Mccoy,Facebook,Gaming,428306,9.9,36436,3994,India,68
1805,Donald Miller,TikTok,Gaming,3942722,1.21,34818,9472,India,41
1806,Jeanette Kemp,Facebook,Fashion,3821550,6.96,12425,91,India,83
1807,Robert Kennedy,Instagram,Travel,419870,13.56,35844,5390,Canada,85
1808,Christian Ross,LinkedIn,Travel,2507367,7.75,115,8899,UK,47
1809,Jack Meyer,TikTok,Fitness,4067083,5.3,33557,2716,Australia,84
1810,Elizabeth Watts,Facebook,Technology,23386,7.22,14760,3031,India,95
1811,Matthew Winters,Facebook,Fashion,1175701,14.47,21045,6078,India,30
1812,Sandra Hansen,Facebook,Food,1582507,5.61,5383,1525,Canada,142
1813,Daniel Elliott,Facebook,Fashion,4280404,7.64,47256,5941,India,54
1814,Rebecca Gutierrez,Twitter,Technology,1010685,13.28,5853,8423,India,92
1815,Victoria Harvey,Instagram,Fitness,777685,12.5,1546,73,Canada,67
1816,Kenneth Juarez,Twitter,Technology,350927,14.69,4539,5446,Canada,149
1817,Ethan Sandoval,YouTube,Food,1786439,4.03,26784,2402,Canada,144
1818,Mr. Timothy Duncan PhD,LinkedIn,Technology,4797144,13.51,29464,3724,Australia,120
1819,Shannon Hall,YouTube,Gaming,1704431,1.59,24324,2939,USA,155
1820,Jeffrey Martin,Instagram,Technology,407319,6.26,27151,3275,Canada,12
1821,Leonard Johnson,Facebook,Beauty,3683079,2.13,8167,3355,Canada,53
1822,Alyssa Cooper,YouTube,Gaming,2493064,9.62,20608,8788,India,146
1823,Ryan Morris,TikTok,Travel,1861828,13.51,18919,3127,Canada,77
1824,Brenda Short,Facebook,Gaming,1742158,14.55,45538,3214,India,169
1825,Michelle Robinson,Facebook,Gaming,2569872,13.62,39171,4606,UK,108
1826,George Buck,Facebook,Fashion,4630868,11.65,49523,8917,Australia,82
1827,Monica Knapp,TikTok,Gaming,914208,13.83,15350,1786,Australia,115
1828,John Thomas,TikTok,Beauty,4619695,9.11,15059,3949,India,33
1829,James Andrews,YouTube,Beauty,1665933,1.11,13875,3963,USA,178
1830,Terry Carlson,YouTube,Fashion,4347527,8.35,43446,9358,Canada,2
1831,Matthew Ross,LinkedIn,Gaming,1218822,5.54,46873,2535,Canada,5
1832,Barry Lynn,Facebook,Fitness,2169502,1.08,35900,7155,Canada,110
1833,Patricia Silva,Instagram,Beauty,4321949,5.24,32844,2523,Canada,11
1834,Julian Rogers,TikTok,Gaming,1344789,7.5,33276,9948,Canada,110
1835,Edward Russell,Instagram,Technology,1700005,6.79,13545,7974,USA,136
1836,Angela Hobbs,LinkedIn,Fitness,486565,12.8,13288,3131,India,145
1837,Ronald Cummings,LinkedIn,Beauty,3863065,1.41,38162,8900,USA,76
1838,David Miller,Twitter,Gaming,3894501,8.0,30686,5949,India,135
1839,Donald Carter,Instagram,Travel,3324344,2.94,33327,6803,USA,104
1840,Tracie Walsh,Twitter,Fitness,3863066,8.38,33227,1134,Canada,140
1841,Spencer King,Instagram,Food,4815895,6.42,26245,8280,Australia,17
1842,Jessica Fisher,Instagram,Technology,1340066,7.81,47738,2697,UK,44
1843,Julie Miller,TikTok,Technology,4566905,10.41,33102,400,Canada,140
1844,Felicia Hall,LinkedIn,Fitness,630804,10.49,10374,4697,India,171
1845,Austin Ward,TikTok,Fashion,3829062,14.91,14317,2040,India,143
1846,Kyle Rhodes,Facebook,Travel,523512,8.44,47605,91,Australia,140
1847,Joshua Lara,Facebook,Technology,2901327,13.39,34880,7491,Australia,147
1848,Kathryn Bernard,Facebook,Travel,374511,14.22,16266,3172,UK,107
1849,Kimberly Lopez,Twitter,Food,2671256,8.55,48349,2239,Canada,16
1850,Theresa Garcia,Instagram,Gaming,1534420,2.4,33153,504,Canada,181
1851,Angel Alvarez,TikTok,Technology,3545165,11.47,3777,5265,Australia,148
1852,Mark Garcia,Facebook,Fitness,3998464,9.9,42065,418,Australia,128
1853,Laura Evans,Twitter,Fitness,4663239,1.12,29272,8605,USA,165
1854,Taylor Trevino,YouTube,Food,2806386,10.88,7106,2096,Canada,189
1855,Mrs. Nancy Harvey DVM,Instagram,Technology,4412439,8.39,5362,5486,UK,125
1856,Anthony Oliver,Instagram,Fitness,4535146,14.31,41501,7222,USA,183
1857,Christie Cole,YouTube,Fashion,653857,4.97,31427,5561,Canada,36
1858,Dean Wallace,LinkedIn,Technology,2266767,7.73,47456,4149,USA,51
1859,Andrew Murphy,LinkedIn,Fitness,933907,7.95,29563,3723,India,91
1860,John Huff,YouTube,Fashion,4007338,6.72,34694,5081,India,113
1861,Nancy Zamora,TikTok,Technology,4370236,4.84,988,1903,UK,114
1862,Patricia Fernandez,TikTok,Fitness,3767659,5.12,7757,9848,Australia,179
1863,William Ross,Facebook,Beauty,4076009,8.15,28112,5638,USA,81
1864,Mary Snyder,Facebook,Fitness,2883349,10.3,17340,5493,Australia,109
1865,Angela Garcia,LinkedIn,Fitness,3372386,7.36,37622,9966,India,119
1866,Phillip Moore,Twitter,Food,1360098,2.89,31044,4465,India,111
1867,Christine Wilson,Facebook,Fashion,197888,2.38,15020,8486,USA,113
1868,Jennifer Hall,Twitter,Travel,1958762,8.8,34546,3602,USA,158
1869,Veronica Massey,LinkedIn,Gaming,1133114,12.25,49292,9945,Australia,100
1870,Gregory Hunter,Twitter,Technology,1157174,3.17,27835,8228,Canada,48
1871,Janice Wilson,TikTok,Fashion,4723756,6.77,4058,3733,UK,103
1872,Justin Leach,Twitter,Travel,3129324,7.96,3495,9187,UK,52
1873,Anna Salinas,Instagram,Gaming,4116556,10.13,20115,9516,USA,106
1874,Pamela Chavez,Twitter,Technology,1222872,7.73,366,6553,India,14
1875,Sarah Carter,TikTok,Food,648174,3.08,18801,6415,India,150
1876,Jennifer Williams,LinkedIn,Beauty,3641148,2.06,2476,9302,India,2
1877,Peter Reed,TikTok,Food,394901,9.36,23405,9733,UK,80
1878,Mark Perez,Twitter,Fitness,2851604,14.2,2639,915,India,122
1879,Alan Glover,TikTok,Fitness,4354078,13.17,42994,8063,UK,195
1880,Amy Hill,Instagram,Gaming,1311895,12.26,20730,2983,USA,88
1881,Emily Bush,TikTok,Gaming,4614089,8.99,13043,945,Canada,199
1882,Melissa Joyce,TikTok,Food,1664419,3.21,24578,6571,Australia,28
1883,Michael Harrington,Instagram,Gaming,385609,11.49,34979,6639,India,31
1884,Corey Lopez,Twitter,Technology,4150741,2.3,160,2425,UK,9
1885,Christian Rosario,YouTube,Fitness,189298,6.7,30140,6909,UK,63
1886,Dustin Reynolds,Twitter,Technology,2602403,12.65,44105,6801,UK,36
1887,Edward Murray,Facebook,Fashion,3616958,10.43,21063,3173,UK,128
1888,Johnny Key,Facebook,Fashion,4114309,10.41,5453,6757,India,41
1889,Jeffery Roberts,LinkedIn,Technology,4265312,6.24,12699,9021,Australia,185
1890,Christopher Williams,LinkedIn,Gaming,4182997,5.81,36861,8106,UK,145
1891,Daniel Simmons,Twitter,Fashion,1572143,1.83,44212,5660,UK,42
1892,William Nguyen,YouTube,Beauty,4442075,11.33,15069,834,India,103
1893,Gabriel Harris,Instagram,Gaming,2297630,11.2,16228,2213,Australia,127
1894,Nicole Jimenez,Facebook,Gaming,3842853,10.87,18926,3743,USA,199
1895,Justin Stone,Facebook,Technology,1221372,9.3,44605,7500,Australia,110
1896,Pamela Lee,Twitter,Technology,4185961,10.71,46458,901,UK,121
1897,Tony Murray,Twitter,Gaming,3812941,2.81,25878,4508,Australia,124
1898,Paul Williams,Twitter,Beauty,1262141,12.02,33519,3478,UK,27
1899,Melissa Coffey,TikTok,Food,4723118,12.13,41244,1240,India,9
1900,Madison Wiley,Facebook,Technology,4801848,7.19,11486,8340,USA,149
1901,Jeffrey King,TikTok,Gaming,4781822,4.47,17117,2168,India,33
1902,Timothy Nelson,Facebook,Travel,4218481,2.77,22949,9923,Canada,199
1903,Joseph Bentley,YouTube,Technology,423053,14.55,33898,9721,India,1
1904,Brad Rollins,TikTok,Travel,2873153,10.01,37650,9324,India,93
1905,Carlos Lester,YouTube,Technology,4436824,11.41,44569,5766,Canada,90
1906,George Cruz,YouTube,Technology,982269,10.11,13507,4365,UK,15
1907,Johnathan Perry,LinkedIn,Beauty,3921819,10.68,1417,6809,USA,19
1908,Katrina Glover,LinkedIn,Gaming,2008732,9.27,19266,3930,UK,116
1909,Emily Thomas,Twitter,Technology,4529810,11.49,21474,356,Canada,54
1910,Cheryl Castillo,YouTube,Fashion,1037094,3.18,41857,1670,India,47
1911,Michael Allen,YouTube,Fashion,3301495,5.32,43354,8390,India,82
1912,Mike May,TikTok,Travel,2148714,4.68,33210,9582,USA,197
1913,Michael Bowen,TikTok,Fashion,3896665,9.9,32054,974,UK,8
1914,Megan Robbins,Facebook,Gaming,3725109,1.35,47386,347,Canada,34
1915,Jennifer Davidson,YouTube,Food,3229187,10.36,26620,2957,UK,183
1916,Joseph Smith,Facebook,Food,1696821,2.82,10121,74,Canada,156
1917,Brandon Lloyd,Twitter,Food,4407333,1.74,2727,7905,Australia,160
1918,Jessica Lopez,LinkedIn,Food,2027831,7.17,32516,5407,USA,180
1919,Debbie Jenkins,LinkedIn,Food,1601641,9.68,12890,6390,Australia,28
1920,Samantha Washington,Facebook,Technology,4356187,5.21,7153,9624,Australia,173
1921,Neil Jordan,Facebook,Food,1884501,14.75,47168,9337,USA,135
1922,William Mendez,YouTube,Gaming,1389972,6.6,39729,312,India,108
1923,Taylor Williams,LinkedIn,Gaming,2952971,2.47,37933,5158,USA,124
1924,Michael Day,LinkedIn,Beauty,2383869,7.25,48661,8115,India,93
1925,Sabrina Sanders,YouTube,Fitness,2781762,11.28,4731,7326,Australia,199
1926,Perry Solomon,Twitter,Fitness,1911255,2.0,42118,4914,Canada,85
1927,Destiny Faulkner,LinkedIn,Beauty,3213189,13.32,27823,1572,Canada,98
1928,Austin Jones,YouTube,Fashion,3027402,9.83,1436,354,India,44
1929,Adam Lawrence,Facebook,Gaming,4184500,8.4,40129,9245,UK,134
1930,Cody Kelley,Instagram,Technology,3893860,1.79,8005,2071,UK,59
1931,Brianna Herrera,Instagram,Beauty,4302140,13.56,42676,6930,USA,25
1932,Isaac Diaz,YouTube,Food,24458,5.63,25205,9818,USA,44
1933,Robin Hoffman,LinkedIn,Beauty,4667487,7.55,44904,2768,Canada,74
1934,Chad Irwin,YouTube,Food,3228936,11.85,33891,7814,UK,50
1935,Henry Peters,Facebook,Fitness,746311,2.07,43899,4282,USA,138
1936,Joseph Lopez,Twitter,Fashion,4128190,2.88,29228,5347,Canada,155
1937,Brian Garcia,Facebook,Beauty,1618451,11.26,42764,4931,UK,168
1938,Joshua Garcia,Instagram,Travel,2246257,12.33,46399,9268,Canada,169
1939,David Black,Twitter,Travel,2267316,5.42,49891,6317,USA,163
1940,Luis Douglas,LinkedIn,Technology,2204693,10.37,515,9435,USA,197
1941,Angela Jackson,Twitter,Fashion,4137942,7.25,23348,7400,USA,171
1942,Donna Hamilton,Instagram,Gaming,3474125,8.39,29243,983,UK,173
1943,Lori Crane,YouTube,Technology,922137,13.54,5911,1962,India,50
1944,Deborah Monroe,TikTok,Food,753014,10.14,8657,330,Canada,91
1945,Mario Ramirez,Facebook,Beauty,4858440,2.48,48715,6135,Canada,110
1946,Zachary Key,TikTok,Gaming,648366,9.67,30188,6187,India,24
1947,Jerry Riddle,Facebook,Fitness,2793518,1.76,17933,44,India,1
1948,Zachary Chavez,Facebook,Technology,1555987,6.49,29827,6221,UK,119
1949,William Lara,Twitter,Beauty,3105976,6.87,25974,5963,Canada,50
1950,John Jackson,TikTok,Food,1169262,9.23,19817,1389,India,87
1951,Rachel Strickland,Facebook,Travel,23773,7.07,1477,2508,USA,63
1952,Rebecca Fischer,Facebook,Beauty,458308,9.57,28033,3064,India,80
1953,Spencer Christensen,TikTok,Beauty,4071405,9.91,6501,6167,UK,57
1954,Amber Martin,Instagram,Technology,3883718,4.08,13458,4875,USA,140
1955,Renee Estrada,Twitter,Travel,1586,14.31,4707,6866,USA,149
1956,John Bailey,LinkedIn,Beauty,1698793,1.87,42655,6210,India,91
1957,Michelle Rodriguez,Instagram,Food,472165,7.71,26188,2014,Canada,155
1958,Haley Martin,TikTok,Fashion,458867,4.08,21835,9460,India,69
1959,Thomas Welch,Twitter,Beauty,994324,2.67,37725,7708,Canada,156
1960,Robert Kirby,Instagram,Travel,3614323,10.45,37799,4690,Canada,114
1961,Elizabeth Galvan,LinkedIn,Food,271779,8.95,44212,817,Australia,119
1962,Tamara Weaver,Instagram,Beauty,2275529,9.62,9846,2470,Australia,131
1963,Jordan Byrd,Twitter,Beauty,1838003,1.26,32218,8884,Australia,80
1964,Crystal Leonard,LinkedIn,Travel,3936022,7.33,33421,8289,USA,66
1965,Vanessa Colon,LinkedIn,Food,1819618,7.37,34901,6437,Australia,176
1966,Antonio Moreno,TikTok,Technology,3614855,14.95,33013,3090,USA,4
1967,Christine Thomas,TikTok,Fashion,300932,8.98,21363,4236,Canada,86
1968,Ricardo Smith,Instagram,Fashion,4953714,14.83,12840,3560,Canada,116
1969,William Swanson,Instagram,Fashion,1270930,11.18,21564,6276,Canada,196
1970,Michelle Jackson,Facebook,Fashion,4378869,14.54,35207,2631,Australia,47
1971,Kyle Patel,TikTok,Technology,2465373,11.53,40019,1970,USA,116
1972,Shirley Davis,Facebook,Fashion,669815,6.88,37317,4583,USA,170
1973,Megan Jennings,Facebook,Travel,1818105,10.25,26859,3883,Canada,138
1974,Susan Hill,Instagram,Gaming,720680,12.15,40159,1047,UK,28
1975,David York,Twitter,Fitness,4301482,11.18,25082,9526,India,7
1976,Dakota Hernandez,LinkedIn,Fashion,2314311,13.64,20014,7101,UK,73
1977,Edwin Wolfe,Facebook,Gaming,2196461,1.84,35904,1083,UK,26
1978,Stephanie Howard,YouTube,Food,1869469,9.63,36782,9270,India,181
1979,Louis Velasquez,Twitter,Fitness,610386,9.71,28543,8783,Australia,14
1980,Chelsea Meyer,TikTok,Gaming,178072,9.73,3375,6946,Australia,19
1981,Zachary Dickson,Instagram,Food,2446303,5.32,41956,7010,Canada,25
1982,Jessica Alexander,TikTok,Gaming,863571,7.68,10068,4579,USA,1
1983,Brian Coleman,TikTok,Fashion,3433855,13.44,36611,508,UK,190
1984,Karen Hester,Facebook,Travel,4353668,11.42,10164,4609,India,66
1985,Dawn Wagner,Twitter,Travel,4024341,7.78,46121,5300,Canada,46
1986,Pamela Larson,Instagram,Fitness,2390676,14.98,3948,3252,India,94
1987,John Hobbs,LinkedIn,Beauty,542065,11.45,27207,1533,Canada,89
1988,Peter Mcintosh,TikTok,Fitness,4945905,8.82,10083,5100,Australia,78
1989,Holly Mitchell,Twitter,Fashion,3928934,6.87,40078,4451,Australia,89
1990,Jared Henderson,YouTube,Technology,4246096,14.05,5033,9835,Australia,10
1991,Jennifer Drake,TikTok,Fitness,695158,1.14,14010,4318,Australia,35
1992,Kelly Bennett,TikTok,Gaming,1216702,7.2,49893,7777,India,137
1993,Sherry Carney,Twitter,Fitness,2747210,9.08,27798,8312,USA,61
1994,Jeanne Elliott,Facebook,Fitness,3024340,11.38,45590,4578,UK,138
1995,William Thomas,LinkedIn,Gaming,1526347,2.28,374,1940,India,81
1996,Benjamin Pearson,LinkedIn,Technology,2843656,7.68,6630,6092,India,54
1997,Alexander Robbins PhD,Facebook,Technology,4578383,11.68,16380,2593,USA,121
1998,Nicholas Williams,YouTube,Travel,3034453,1.19,32538,3988,India,119
1999,Randall Richardson,Facebook,Fitness,2682137,13.56,44758,3630,USA,72
2000,Patricia Washington,YouTube,Fashion,1970036,4.52,48515,3370,Australia,90
