campaign_id,campaign_name,platform,campaign_type,impressions,clicks,conversions,ad_spend,revenue,ctr_percent,conversion_rate_percent,roi_percent,campaign_date
1092,Campaign_1092,TikTok,Engagement,445322,9942,4130,17113.63,92069.82,2.23,41.54,437.99,2025-06-17
1093,Campaign_1093,Twitter,Traffic,90077,10920,5145,15769.2,70468.41,12.12,47.12,346.87,2024-07-15
1094,Campaign_1094,LinkedIn,Engagement,425619,62082,6666,7692.29,25699.68,14.59,10.74,234.1,2025-05-18
1095,Campaign_1095,Instagram,Traffic,294393,23519,8906,13892.19,73574.37,7.99,37.87,429.61,2026-02-24
1096,Campaign_1096,TikTok,Traffic,471439,16615,6335,11527.83,56110.09,3.52,38.13,386.74,2025-11-14
1097,Campaign_1097,Facebook,Sales,28864,1269,231,14138.33,69271.47,4.4,18.2,389.96,2026-01-09
1098,Campaign_1098,Instagram,Traffic,267676,29225,2253,8155.26,23430.44,10.92,7.71,187.3,2025-07-05
1099,Campaign_1099,Instagram,Traffic,356071,62580,15644,14275.26,26725.24,17.58,25.0,87.21,2024-12-07
1100,Campaign_1100,Facebook,Engagement,148092,17210,6239,15615.02,42424.2,11.62,36.25,171.69,2026-01-14
1101,Campaign_1101,Twitter,Awareness,42203,1230,96,3640.85,10105.41,2.91,7.8,177.56,2024-08-05
1102,Campaign_1102,Facebook,Traffic,411182,45729,12520,2885.08,7743.89,11.12,27.38,168.41,2026-04-06
1103,Campaign_1103,LinkedIn,Awareness,194166,4699,1050,6566.54,26179.19,2.42,22.35,298.68,2024-07-07
1104,Campaign_1104,YouTube,Awareness,487306,91176,4342,21789.03,36871.98,18.71,4.76,69.22,2025-07-12
1105,Campaign_1105,LinkedIn,Traffic,292285,22372,662,11792.28,57929.39,7.65,2.96,391.25,2025-06-23
1106,Campaign_1106,Facebook,Traffic,149785,1668,762,12007.65,15557.31,1.11,45.68,29.56,2024-08-04
1107,Campaign_1107,Instagram,Sales,309029,26578,5332,14527.2,67926.34,8.6,20.06,367.58,2025-05-15
1108,Campaign_1108,YouTube,Engagement,186143,33553,16524,20380.7,82944.69,18.03,49.25,306.98,2026-03-04
1109,Campaign_1109,Instagram,Sales,200491,29573,3355,12675.32,61393.38,14.75,11.34,384.35,2024-11-11
1110,Campaign_1110,YouTube,Awareness,160657,9688,439,7784.35,28538.51,6.03,4.53,266.61,2025-10-16
1111,Campaign_1111,LinkedIn,Traffic,386285,76784,6258,15000.68,35633.65,19.88,8.15,137.55,2025-05-13
1112,Campaign_1112,Facebook,Engagement,233926,14745,2895,19993.47,80006.04,6.3,19.63,300.16,2026-02-27
1113,Campaign_1113,Facebook,Traffic,236969,44480,17743,8177.15,24380.59,18.77,39.89,198.16,2025-06-01
1114,Campaign_1114,YouTube,Traffic,362090,24671,354,15882.18,54313.3,6.81,1.43,241.98,2025-06-23
1115,Campaign_1115,LinkedIn,Traffic,121648,22653,7706,7064.43,27855.64,18.62,34.02,294.31,2026-03-21
1116,Campaign_1116,TikTok,Sales,306808,48619,20587,1967.1,4057.71,15.85,42.34,106.28,2026-03-28
1117,Campaign_1117,TikTok,Engagement,136025,5930,2857,19255.49,92998.71,4.36,48.18,382.97,2025-09-24
1118,Campaign_1118,Facebook,Sales,460985,9444,1717,21226.19,49835.26,2.05,18.18,134.78,2026-04-19
1119,Campaign_1119,YouTube,Sales,144451,23506,9900,6285.18,13987.53,16.27,42.12,122.55,2024-09-24
1120,Campaign_1120,LinkedIn,Traffic,24524,2005,866,20767.11,66369.33,8.18,43.19,219.59,2024-09-30
1121,Campaign_1121,Instagram,Engagement,231259,43396,1262,5448.77,12928.09,18.77,2.91,137.27,2025-11-27
1122,Campaign_1122,Twitter,Traffic,424014,37408,18095,4811.64,23412.67,8.82,48.37,386.58,2025-02-22
1123,Campaign_1123,LinkedIn,Engagement,420115,3609,163,21559.81,33652.64,0.86,4.52,56.09,2024-11-26
1124,Campaign_1124,Instagram,Traffic,464647,9333,3384,22470.94,91865.47,2.01,36.26,308.82,2024-10-21
1125,Campaign_1125,Instagram,Engagement,450302,19423,3917,3242.34,14130.98,4.31,20.17,335.83,2026-02-23
1126,Campaign_1126,Facebook,Engagement,270283,6914,1025,15195.62,68755.94,2.56,14.82,352.47,2025-01-31
1127,Campaign_1127,TikTok,Sales,446382,77588,25605,20243.12,89049.96,17.38,33.0,339.9,2026-04-26
1128,Campaign_1128,TikTok,Engagement,85643,2750,408,5745.66,13677.85,3.21,14.84,138.06,2025-05-19
1129,Campaign_1129,Instagram,Engagement,462408,78264,3715,12513.79,35179.16,16.93,4.75,181.12,2024-08-19
1130,Campaign_1130,YouTube,Engagement,296127,28772,7830,17227.09,92031.52,9.72,27.21,434.23,2026-03-31
1131,Campaign_1131,LinkedIn,Awareness,259153,47902,12100,20623.45,26617.02,18.48,25.26,29.06,2024-10-29
1132,Campaign_1132,YouTube,Engagement,451174,87798,3633,17421.72,79997.95,19.46,4.14,359.19,2025-08-21
1133,Campaign_1133,Twitter,Awareness,299788,26211,5117,16154.25,68052.24,8.74,19.52,321.27,2024-12-14
1134,Campaign_1134,TikTok,Engagement,290447,57816,7795,21512.35,61749.6,19.91,13.48,187.04,2024-11-12
1135,Campaign_1135,YouTube,Sales,167752,3957,1967,20656.34,45701.74,2.36,49.71,121.25,2026-04-27
1136,Campaign_1136,Twitter,Traffic,490190,58520,20738,8271.02,38813.13,11.94,35.44,369.27,2026-03-23
1137,Campaign_1137,TikTok,Traffic,423829,5440,1172,21727.89,102984.78,1.28,21.54,373.98,2025-11-04
1138,Campaign_1138,Instagram,Sales,396369,55127,10952,18075.96,89838.85,13.91,19.87,397.01,2025-12-13
1139,Campaign_1139,Twitter,Engagement,376205,35205,16641,2126.0,6398.71,9.36,47.27,200.97,2026-01-18
1140,Campaign_1140,YouTube,Traffic,247639,46561,946,19168.4,75866.67,18.8,2.03,295.79,2026-02-08
1141,Campaign_1141,Facebook,Awareness,424721,18837,100,10316.22,40250.53,4.44,0.53,290.17,2024-06-08
1142,Campaign_1142,Twitter,Sales,68105,3585,561,13150.96,70614.84,5.26,15.65,436.96,2024-06-14
1143,Campaign_1143,TikTok,Sales,454051,78858,26940,19919.74,51261.78,17.37,34.16,157.34,2024-05-30
1144,Campaign_1144,Facebook,Sales,146671,6684,2865,15029.0,39204.59,4.56,42.86,160.86,2025-01-27
1145,Campaign_1145,LinkedIn,Sales,54249,7791,1555,4956.29,24625.21,14.36,19.96,396.85,2024-06-21
1146,Campaign_1146,YouTube,Awareness,20870,1094,522,14183.98,54347.53,5.24,47.71,283.16,2025-08-24
1147,Campaign_1147,TikTok,Traffic,252443,13993,2194,17680.9,34047.24,5.54,15.68,92.57,2025-12-01
1148,Campaign_1148,LinkedIn,Awareness,324778,18049,2495,2682.0,7461.48,5.56,13.82,178.21,2024-08-12
1149,Campaign_1149,Twitter,Traffic,17400,3153,941,19447.3,100963.09,18.12,29.84,419.16,2024-05-30
1150,Campaign_1150,Facebook,Engagement,72134,4677,882,5168.33,25357.52,6.48,18.86,390.63,2025-05-07
1151,Campaign_1151,LinkedIn,Sales,401351,65771,25089,3689.88,18014.92,16.39,38.15,388.23,2025-07-07
1152,Campaign_1152,YouTube,Awareness,442059,38089,6255,10749.11,31781.4,8.62,16.42,195.67,2024-07-19
1153,Campaign_1153,Facebook,Traffic,162144,9578,1979,15633.17,79752.8,5.91,20.66,410.15,2024-06-23
1154,Campaign_1154,Twitter,Traffic,54951,1169,530,3763.52,9747.36,2.13,45.34,159.0,2026-01-14
1155,Campaign_1155,LinkedIn,Engagement,370108,28815,11737,9895.64,29886.33,7.79,40.73,202.02,2026-05-11
1156,Campaign_1156,YouTube,Traffic,48302,2561,1190,1939.43,5103.24,5.3,46.47,163.13,2024-07-30
1157,Campaign_1157,LinkedIn,Awareness,486172,47439,19919,23513.39,126008.31,9.76,41.99,435.9,2025-12-01
1158,Campaign_1158,TikTok,Engagement,12810,1519,566,15681.62,39216.31,11.86,37.26,150.08,2024-07-24
1159,Campaign_1159,YouTube,Traffic,79330,15618,4633,1507.56,2971.85,19.69,29.66,97.13,2024-10-10
1160,Campaign_1160,LinkedIn,Traffic,497759,45456,15388,3732.03,9570.66,9.13,33.85,156.45,2024-10-14
1161,Campaign_1161,TikTok,Engagement,84341,5266,528,8175.11,44207.9,6.24,10.03,440.76,2026-01-20
1162,Campaign_1162,LinkedIn,Engagement,402074,48263,14143,7431.67,36941.54,12.0,29.3,397.08,2025-05-13
1163,Campaign_1163,TikTok,Sales,281042,21513,7189,22370.46,57197.57,7.65,33.42,155.68,2024-05-16
1164,Campaign_1164,YouTube,Sales,301333,56904,21592,16097.98,49774.23,18.88,37.94,209.2,2025-05-10
1165,Campaign_1165,Twitter,Traffic,38608,2883,425,1378.63,3196.99,7.47,14.74,131.9,2024-12-16
1166,Campaign_1166,Twitter,Traffic,238814,8603,4104,1499.4,4097.91,3.6,47.7,173.3,2026-01-02
1167,Campaign_1167,Instagram,Engagement,249997,33308,3736,21223.04,104578.25,13.32,11.22,392.76,2026-01-02
1168,Campaign_1168,LinkedIn,Engagement,59061,4337,1213,4926.05,9476.09,7.34,27.97,92.37,2026-03-29
1169,Campaign_1169,Instagram,Sales,305303,59385,21779,14849.1,55079.08,19.45,36.67,270.93,2024-07-17
1170,Campaign_1170,Facebook,Awareness,228323,6035,1058,19322.21,79427.94,2.64,17.53,311.07,2025-06-10
1171,Campaign_1171,Instagram,Engagement,159045,23325,11201,3488.78,9790.57,14.67,48.02,180.63,2025-11-04
1172,Campaign_1172,TikTok,Traffic,90622,1946,133,11775.71,49965.97,2.15,6.83,324.31,2024-09-24
1173,Campaign_1173,LinkedIn,Traffic,339439,36300,240,8570.96,11901.14,10.69,0.66,38.85,2026-02-09
1174,Campaign_1174,Facebook,Engagement,180349,9475,1781,21650.33,100602.57,5.25,18.8,364.67,2025-04-13
1175,Campaign_1175,TikTok,Awareness,428458,8279,3096,2232.74,11818.27,1.93,37.4,429.32,2025-11-27
1176,Campaign_1176,TikTok,Awareness,219116,17722,2966,6381.96,28813.1,8.09,16.74,351.48,2025-03-24
1177,Campaign_1177,Twitter,Sales,20754,1852,216,10018.32,29356.72,8.92,11.66,193.03,2025-03-01
1178,Campaign_1178,Facebook,Sales,73230,5891,2060,20126.96,87840.57,8.04,34.97,336.43,2026-02-21
1179,Campaign_1179,TikTok,Traffic,198242,7298,3458,9502.69,19570.28,3.68,47.38,105.94,2025-04-21
1180,Campaign_1180,TikTok,Engagement,259791,18595,9275,15208.35,24150.19,7.16,49.88,58.8,2024-07-04
1181,Campaign_1181,LinkedIn,Engagement,331843,13213,3606,15951.81,25517.7,3.98,27.29,59.97,2025-12-28
1182,Campaign_1182,TikTok,Awareness,253020,45331,7397,16366.46,69862.4,17.92,16.32,326.86,2025-11-14
1183,Campaign_1183,Facebook,Sales,162412,16342,3632,2439.99,11337.76,10.06,22.22,364.66,2025-02-12
1184,Campaign_1184,Facebook,Awareness,76998,12211,2510,21117.68,72841.13,15.86,20.56,244.93,2025-06-29
1185,Campaign_1185,TikTok,Awareness,298879,6015,234,13078.66,44412.54,2.01,3.89,239.58,2025-11-27
1186,Campaign_1186,LinkedIn,Awareness,253613,44309,18677,20414.21,55699.52,17.47,42.15,172.85,2025-10-12
1187,Campaign_1187,YouTube,Sales,412992,66987,1116,3291.42,13313.09,16.22,1.67,304.48,2025-03-22
1188,Campaign_1188,Facebook,Engagement,451927,52505,1533,2540.62,12627.0,11.62,2.92,397.0,2024-09-01
1189,Campaign_1189,Facebook,Engagement,317866,48454,14959,19055.18,59733.72,15.24,30.87,213.48,2025-03-20
1190,Campaign_1190,LinkedIn,Engagement,491355,25535,3508,5034.64,22213.97,5.2,13.74,341.22,2025-08-26
1191,Campaign_1191,TikTok,Awareness,466977,89265,7018,11128.07,14210.94,19.12,7.86,27.7,2025-01-10
1192,Campaign_1192,Twitter,Traffic,16975,1703,721,12189.44,50888.07,10.03,42.34,317.48,2026-01-20
1193,Campaign_1193,Twitter,Traffic,168754,21266,10154,9337.86,38260.51,12.6,47.75,309.74,2024-06-04
1194,Campaign_1194,Instagram,Awareness,431863,40669,2921,3564.69,4490.32,9.42,7.18,25.97,2025-12-29
1195,Campaign_1195,Twitter,Sales,374921,25670,489,5626.12,22443.04,6.85,1.9,298.91,2025-08-29
1196,Campaign_1196,TikTok,Sales,238478,42029,17698,5177.4,12912.16,17.62,42.11,149.39,2026-01-04
1197,Campaign_1197,Twitter,Traffic,258506,28648,407,3353.24,17035.75,11.08,1.42,408.04,2024-11-26
1198,Campaign_1198,YouTube,Engagement,264304,31899,371,21565.01,80145.78,12.07,1.16,271.65,2024-07-07
1199,Campaign_1199,Instagram,Traffic,308545,55358,27373,10097.47,26612.44,17.94,49.45,163.56,2026-03-04
1200,Campaign_1200,LinkedIn,Traffic,227939,33486,9578,1406.92,4106.27,14.69,28.6,191.86,2025-05-04
1201,Campaign_1201,Facebook,Awareness,131585,24405,1044,13443.57,40527.25,18.55,4.28,201.46,2026-03-04
1202,Campaign_1202,LinkedIn,Engagement,150429,22243,6884,22283.94,37946.1,14.79,30.95,70.28,2026-03-31
1203,Campaign_1203,YouTube,Traffic,245051,46712,14344,1009.77,2462.27,19.06,30.71,143.84,2025-09-24
1204,Campaign_1204,Twitter,Engagement,190275,29712,3852,12937.08,48215.62,15.62,12.96,272.69,2025-01-17
1205,Campaign_1205,Twitter,Traffic,493254,79918,30751,3713.38,9140.84,16.2,38.48,146.16,2025-05-17
1206,Campaign_1206,YouTube,Sales,228555,45112,21431,18497.32,85507.24,19.74,47.51,362.27,2025-07-24
1207,Campaign_1207,YouTube,Sales,158088,23632,1462,16842.88,29561.19,14.95,6.19,75.51,2024-07-18
1208,Campaign_1208,TikTok,Engagement,327586,33255,3356,19940.32,104789.08,10.15,10.09,425.51,2024-09-26
1209,Campaign_1209,Facebook,Engagement,133060,7862,2330,1652.71,2112.1,5.91,29.64,27.8,2026-04-12
1210,Campaign_1210,Instagram,Awareness,364905,21788,2912,20784.74,104883.27,5.97,13.37,404.62,2024-07-02
1211,Campaign_1211,YouTube,Traffic,187070,29221,1917,15630.29,26867.82,15.62,6.56,71.9,2024-07-05
1212,Campaign_1212,LinkedIn,Engagement,145173,12151,2960,19349.66,87294.21,8.37,24.36,351.14,2026-02-01
1213,Campaign_1213,Instagram,Traffic,479928,20815,8494,15305.09,25219.89,4.34,40.81,64.78,2026-04-03
1214,Campaign_1214,LinkedIn,Awareness,428899,60917,27627,19016.23,102517.2,14.2,45.35,439.1,2024-08-03
1215,Campaign_1215,Instagram,Sales,441808,74724,2800,12928.99,24801.67,16.91,3.75,91.83,2026-01-18
1216,Campaign_1216,LinkedIn,Traffic,487618,48400,5195,18344.56,77874.54,9.93,10.73,324.51,2025-03-27
1217,Campaign_1217,YouTube,Awareness,394068,14014,1313,16353.78,43154.56,3.56,9.37,163.88,2025-02-04
1218,Campaign_1218,Instagram,Sales,454908,27462,7244,24256.1,109337.84,6.04,26.38,350.76,2025-01-18
1219,Campaign_1219,Facebook,Engagement,447682,63084,11234,7525.58,14572.73,14.09,17.81,93.64,2024-10-21
1220,Campaign_1220,LinkedIn,Traffic,384970,55396,11867,15921.29,35909.52,14.39,21.42,125.54,2024-09-29
1221,Campaign_1221,TikTok,Traffic,422727,30908,2310,20143.33,59980.0,7.31,7.47,197.77,2025-06-08
1222,Campaign_1222,Instagram,Awareness,456898,68653,23759,23621.64,73300.04,15.03,34.61,210.31,2026-01-12
1223,Campaign_1223,TikTok,Awareness,54448,6542,1339,10340.45,46751.27,12.02,20.47,352.12,2024-07-01
1224,Campaign_1224,LinkedIn,Awareness,216184,3430,1402,23101.71,42717.23,1.59,40.87,84.91,2024-05-19
1225,Campaign_1225,LinkedIn,Engagement,341144,39761,13789,10349.07,42718.31,11.66,34.68,312.77,2026-01-21
1226,Campaign_1226,LinkedIn,Sales,388300,42116,11327,693.6,1666.76,10.85,26.89,140.31,2025-10-24
1227,Campaign_1227,LinkedIn,Traffic,377156,53944,14670,16275.04,81645.25,14.3,27.19,401.66,2024-05-11
1228,Campaign_1228,Facebook,Awareness,375675,46252,21308,10410.39,21324.35,12.31,46.07,104.84,2025-10-14
1229,Campaign_1229,YouTube,Engagement,29383,5402,1420,10054.84,43147.19,18.38,26.29,329.12,2024-09-11
1230,Campaign_1230,Twitter,Sales,122058,4041,1097,14018.75,48248.95,3.31,27.15,244.17,2025-08-08
1231,Campaign_1231,YouTube,Engagement,22279,1114,505,20016.67,75017.79,5.0,45.33,274.78,2026-05-04
1232,Campaign_1232,Facebook,Engagement,390900,56410,16606,3205.83,4673.35,14.43,29.44,45.78,2025-12-19
1233,Campaign_1233,Instagram,Traffic,338723,67518,23280,3533.42,15735.05,19.93,34.48,345.32,2025-03-02
1234,Campaign_1234,Twitter,Sales,166217,19757,135,11602.11,62961.02,11.89,0.68,442.67,2026-01-10
1235,Campaign_1235,LinkedIn,Sales,193677,20608,4711,16839.6,79227.64,10.64,22.86,370.48,2026-03-21
1236,Campaign_1236,LinkedIn,Sales,384525,50501,17078,18569.05,30684.91,13.13,33.82,65.25,2025-09-15
1237,Campaign_1237,TikTok,Awareness,441406,48352,14936,2900.7,12357.14,10.95,30.89,326.01,2026-01-14
1238,Campaign_1238,TikTok,Awareness,58364,2018,485,22268.48,72325.53,3.46,24.03,224.79,2025-09-07
1239,Campaign_1239,TikTok,Engagement,203616,35488,13247,14911.87,51169.54,17.43,37.33,243.15,2026-05-06
1240,Campaign_1240,TikTok,Traffic,316343,33691,13924,24914.54,103713.67,10.65,41.33,316.28,2025-03-23
1241,Campaign_1241,TikTok,Sales,441914,22344,2414,12891.75,42342.78,5.06,10.8,228.45,2024-09-16
1242,Campaign_1242,Instagram,Sales,379373,68264,7787,17514.53,55317.18,17.99,11.41,215.84,2024-08-13
1243,Campaign_1243,Instagram,Engagement,303090,25204,1995,15239.21,45063.34,8.32,7.92,195.71,2025-04-09
1244,Campaign_1244,Facebook,Engagement,309769,19978,709,13308.05,22707.41,6.45,3.55,70.63,2024-07-19
1245,Campaign_1245,LinkedIn,Traffic,168995,20266,8011,1185.46,2150.83,11.99,39.53,81.43,2025-06-18
1246,Campaign_1246,TikTok,Awareness,35507,3499,630,5781.75,27302.8,9.85,18.01,372.22,2025-06-05
1247,Campaign_1247,TikTok,Engagement,74135,9970,2906,2155.33,3000.51,13.45,29.15,39.21,2025-02-07
1248,Campaign_1248,Twitter,Sales,306623,30646,14800,8776.67,24771.4,9.99,48.29,182.24,2026-02-05
1249,Campaign_1249,Twitter,Traffic,409481,19156,8320,16093.28,72020.95,4.68,43.43,347.52,2024-06-23
1250,Campaign_1250,TikTok,Traffic,88109,11656,781,20095.38,81534.19,13.23,6.7,305.74,2025-09-25
1251,Campaign_1251,TikTok,Engagement,132065,13956,2827,13754.36,73169.64,10.57,20.26,431.97,2025-11-10
1252,Campaign_1252,Twitter,Engagement,348646,12603,1406,17826.61,65237.86,3.61,11.16,265.96,2025-03-19
1253,Campaign_1253,LinkedIn,Awareness,304148,43281,4106,16275.9,25490.56,14.23,9.49,56.62,2025-06-28
1254,Campaign_1254,Instagram,Awareness,308972,35193,6256,18888.69,63491.44,11.39,17.78,236.13,2024-11-30
1255,Campaign_1255,YouTube,Sales,355114,70711,11829,24078.23,57362.5,19.91,16.73,138.23,2024-10-16
1256,Campaign_1256,Facebook,Traffic,444996,76963,29163,2573.87,8993.72,17.3,37.89,249.42,2025-03-24
1257,Campaign_1257,TikTok,Sales,318749,3948,1056,21618.37,28104.57,1.24,26.75,30.0,2025-09-11
1258,Campaign_1258,Instagram,Awareness,227546,2576,1131,8275.87,19083.03,1.13,43.91,130.59,2026-04-15
1259,Campaign_1259,Instagram,Sales,294048,12020,2387,4028.84,9261.84,4.09,19.86,129.89,2025-11-11
1260,Campaign_1260,Facebook,Sales,170848,27691,11168,4645.18,17847.92,16.21,40.33,284.22,2025-04-14
1261,Campaign_1261,YouTube,Traffic,24245,3921,169,7801.6,12674.48,16.17,4.31,62.46,2024-11-20
1262,Campaign_1262,Instagram,Awareness,478194,43495,8501,9700.07,46165.43,9.1,19.54,375.93,2024-05-21
1263,Campaign_1263,TikTok,Awareness,116199,8851,1987,12578.0,55786.91,7.62,22.45,343.53,2026-02-12
1264,Campaign_1264,TikTok,Awareness,151184,2986,701,11888.18,35075.23,1.98,23.48,195.04,2024-06-08
1265,Campaign_1265,LinkedIn,Awareness,223644,42519,7709,22886.51,29296.52,19.01,18.13,28.01,2024-06-25
1266,Campaign_1266,LinkedIn,Traffic,139140,26001,9138,16463.0,28644.91,18.69,35.14,74.0,2024-07-25
1267,Campaign_1267,YouTube,Engagement,243823,6499,2654,12760.59,58269.84,2.67,40.84,356.64,2026-04-04
1268,Campaign_1268,LinkedIn,Traffic,293346,12022,2058,13669.62,41311.44,4.1,17.12,202.21,2024-11-09
1269,Campaign_1269,Facebook,Sales,31911,1008,466,11883.98,56642.6,3.16,46.23,376.63,2025-01-16
1270,Campaign_1270,Twitter,Traffic,10284,1123,543,7195.92,16398.22,10.92,48.35,127.88,2025-08-08
1271,Campaign_1271,YouTube,Awareness,194244,14943,4843,21096.76,50835.57,7.69,32.41,140.96,2024-08-27
1272,Campaign_1272,Twitter,Engagement,167621,3939,859,17611.52,84027.06,2.35,21.81,377.11,2024-06-27
1273,Campaign_1273,Facebook,Engagement,470471,57618,6959,15455.91,82177.43,12.25,12.08,431.69,2025-02-21
1274,Campaign_1274,Facebook,Engagement,343011,35257,14884,7188.82,29098.84,10.28,42.22,304.78,2025-07-25
1275,Campaign_1275,Twitter,Sales,120427,16066,7906,15188.08,19262.45,13.34,49.21,26.83,2025-04-19
1276,Campaign_1276,YouTube,Traffic,348922,1268,537,604.84,750.72,0.36,42.35,24.12,2025-08-31
1277,Campaign_1277,LinkedIn,Awareness,301394,59672,22872,17730.84,79409.35,19.8,38.33,347.86,2026-02-16
1278,Campaign_1278,Twitter,Traffic,422774,11161,4462,1258.21,6011.68,2.64,39.98,377.8,2025-08-25
1279,Campaign_1279,LinkedIn,Engagement,362450,17176,5833,24314.96,68529.74,4.74,33.96,181.84,2025-02-27
1280,Campaign_1280,Facebook,Sales,212768,12612,5760,24602.99,42722.71,5.93,45.67,73.65,2024-05-28
1281,Campaign_1281,Twitter,Engagement,243086,1613,276,18707.04,83456.04,0.66,17.11,346.12,2026-02-13
1282,Campaign_1282,Twitter,Sales,110407,3948,1721,15529.35,38880.33,3.58,43.59,150.37,2024-08-15
1283,Campaign_1283,Twitter,Sales,132818,17181,5997,1401.5,4651.86,12.94,34.9,231.92,2026-03-20
1284,Campaign_1284,LinkedIn,Traffic,13741,1401,455,3218.19,7699.82,10.2,32.48,139.26,2024-09-10
1285,Campaign_1285,Twitter,Sales,99379,19080,3224,16666.04,60540.06,19.2,16.9,263.25,2026-01-21
1286,Campaign_1286,LinkedIn,Sales,44267,5818,575,18776.35,32820.18,13.14,9.88,74.8,2025-05-07
1287,Campaign_1287,Twitter,Engagement,471899,69561,18028,5200.36,21401.09,14.74,25.92,311.53,2024-08-22
1288,Campaign_1288,Twitter,Awareness,366872,60497,114,23478.31,92883.83,16.49,0.19,295.62,2025-06-12
1289,Campaign_1289,Instagram,Traffic,457668,43336,14223,21186.37,62490.6,9.47,32.82,194.96,2026-02-27
1290,Campaign_1290,YouTube,Awareness,269823,24689,8524,19096.03,95486.84,9.15,34.53,400.04,2025-07-26
1291,Campaign_1291,TikTok,Sales,155716,31093,6932,13544.05,34670.61,19.97,22.29,155.98,2025-01-29
1292,Campaign_1292,YouTube,Traffic,185482,6361,2392,20287.99,110734.65,3.43,37.6,445.81,2025-08-25
1293,Campaign_1293,Twitter,Awareness,49028,5095,856,4529.8,11489.68,10.39,16.8,153.65,2025-05-28
1294,Campaign_1294,Twitter,Engagement,24613,2965,934,20297.45,76072.45,12.05,31.5,274.79,2025-11-21
1295,Campaign_1295,Facebook,Awareness,450668,33821,8148,3142.1,6991.0,7.5,24.09,122.49,2025-07-27
1296,Campaign_1296,LinkedIn,Traffic,440772,44724,17078,19955.72,104912.3,10.15,38.19,425.73,2026-03-28
1297,Campaign_1297,Instagram,Awareness,410607,13539,5172,11438.18,19865.3,3.3,38.2,73.68,2025-03-19
1298,Campaign_1298,TikTok,Awareness,207863,21531,1115,19674.83,28855.29,10.36,5.18,46.66,2025-02-21
1299,Campaign_1299,Instagram,Awareness,168057,21012,10309,11080.06,18147.57,12.5,49.06,63.79,2024-08-29
1300,Campaign_1300,TikTok,Sales,164621,28850,6299,10341.24,39859.26,17.53,21.83,285.44,2025-08-04
1301,Campaign_1301,TikTok,Awareness,463290,79587,745,11608.58,37102.17,17.18,0.94,219.61,2025-02-22
1302,Campaign_1302,Instagram,Awareness,188056,2702,979,13171.72,49098.87,1.44,36.23,272.76,2025-04-25
1303,Campaign_1303,LinkedIn,Engagement,16442,1276,248,22657.06,39462.28,7.76,19.44,74.17,2025-11-14
1304,Campaign_1304,YouTube,Sales,196327,28591,7937,18253.26,56802.04,14.56,27.76,211.19,2025-11-29
